,ZIP,LAT,LNG
23375,75132,32.945748,-96.373883
23376,75134,32.617663,-96.778058
23377,75135,33.066345,-96.221437
23378,75137,32.643212,-96.916468
23379,75140,32.646573,-95.687531
23380,75141,32.637333,-96.697609
23381,75142,32.568163,-96.250214
23382,75143,32.366686,-96.245039
23383,75144,32.108388,-96.207955
23384,75146,32.564518,-96.752223
23385,75147,32.436676,-96.079558
23386,75148,32.126221,-96.02413
23387,75149,32.773369,-96.618811
23388,75150,32.817399,-96.630416
23389,75152,32.439871,-96.678051
23390,75153,32.158265,-96.329632
23391,75154,32.521773,-96.807315
23392,75155,32.229113,-96.475509
23393,75156,32.277759,-96.105332
23394,75157,32.464756,-96.43952
23395,75158,32.462831,-96.402131
23396,75159,32.604543,-96.543537
23397,75160,32.758408,-96.301323
23398,75161,32.738471,-96.169166
23399,75163,32.166584,-96.11882
23400,75164,33.065971,-96.308737
23401,75165,32.372201,-96.784944
23402,75166,33.013047,-96.453887
23403,75167,32.360829,-96.915523
23404,75169,32.703269,-95.994666
23405,75172,32.605177,-96.674317
23406,75173,33.061737,-96.395825
23407,75180,32.716606,-96.620087
23408,75181,32.723893,-96.555804
23409,75182,32.800521,-96.547575
23410,75189,32.942051,-96.31166
23411,75201,32.78776,-96.799427
23412,75202,32.779253,-96.804768
23413,75203,32.746823,-96.802681
23414,75204,32.802127,-96.788853
23415,75205,32.835893,-96.795514
23416,75206,32.831279,-96.771191
23417,75207,32.786796,-96.819971
23418,75208,32.753141,-96.839613
23419,75209,32.84831,-96.825474
23420,75210,32.770635,-96.746362
23421,75211,32.736986,-96.907815
23422,75212,32.781246,-96.878831
23423,75214,32.828494,-96.745968
23424,75215,32.750602,-96.756846
23425,75216,32.711324,-96.781215
23426,75217,32.710306,-96.678549
23427,75218,32.841987,-96.702574
23428,75219,32.811813,-96.812898
23429,75220,32.868529,-96.876118
23430,75223,32.792244,-96.744003
23431,75224,32.711405,-96.838591
23432,75225,32.864887,-96.790359
23433,75226,32.782826,-96.776443
23434,75227,32.76681,-96.6869
23435,75228,32.824924,-96.679438
23436,75229,32.893295,-96.864339
23437,75230,32.902679,-96.793393
23438,75231,32.873485,-96.747539
23439,75232,32.660862,-96.840948
23440,75233,32.703913,-96.871889
23441,75234,32.923189,-96.891721
23442,75235,32.832614,-96.849082
23443,75236,32.676397,-96.936798
23444,75237,32.665617,-96.873056
23445,75238,32.878497,-96.707819
23446,75240,32.930338,-96.787496
23447,75241,32.665447,-96.759451
23448,75243,32.912633,-96.736637
23449,75244,32.925367,-96.836334
23450,75246,32.792496,-96.772763
23451,75247,32.813735,-96.883667
23452,75248,32.969699,-96.797334
23453,75249,32.636069,-96.9646
23454,75251,32.919789,-96.770948
23455,75252,32.997373,-96.788213
23456,75253,32.674426,-96.609228
23457,75254,32.944116,-96.80009
23458,75270,32.781197,-96.802229
23459,75287,32.999309,-96.841688
23460,75390,32.814164,-96.84065
23461,75401,33.189002,-96.108829
23462,75402,33.068291,-96.084372
23463,75407,33.153143,-96.471422
23464,75409,33.3555,-96.516313
23465,75410,32.790203,-95.631982
23466,75411,33.866542,-95.639723
23467,75412,33.801868,-95.151966
23468,75413,33.44144,-96.179163
23469,75414,33.623645,-96.427867
23470,75415,33.462218,-95.757461
23471,75416,33.683869,-95.344733
23472,75417,33.439658,-95.140371
23473,75418,33.571922,-96.170962
23474,75420,33.052795,-95.72123
23475,75421,33.661952,-95.731361
23476,75422,33.1414,-95.934195
23477,75423,33.28439,-96.200388
23478,75424,33.321715,-96.378507
23479,75426,33.663063,-94.997258
23480,75428,33.271869,-95.917415
23481,75431,33.01419,-95.460935
23482,75432,33.397601,-95.681769
23483,75433,33.098096,-95.803234
23484,75435,33.482646,-95.320088
23485,75436,33.713765,-95.240033
23486,75437,33.261225,-95.47242
23487,75438,33.615571,-96.072162
23488,75439,33.55352,-96.282897
23489,75440,32.881155,-95.747763
23490,75441,33.427656,-95.642911
23491,75442,33.174219,-96.356004
23492,75446,33.615167,-95.900109
23493,75447,33.776751,-96.10937
23494,75448,33.316269,-95.788968
23495,75449,33.420872,-95.945707
23496,75450,33.40225,-95.483203
23497,75451,32.965772,-95.127063
23498,75452,33.402226,-96.23857
23499,75453,32.988834,-95.911355
23500,75454,33.285645,-96.564818
23501,75455,33.21622,-94.979111
23502,75457,33.168595,-95.21515
23503,75459,33.53262,-96.671495
23504,75460,33.65554,-95.60504
23505,75462,33.624551,-95.490113
23506,75468,33.50217,-95.40288
23507,75469,33.421409,-95.810604
23508,75470,33.576823,-95.809701
23509,75471,33.056806,-95.373518
23510,75472,32.884423,-95.869602
23511,75473,33.815579,-95.488005
23512,75474,32.9242,-96.109811
23513,75475,33.474893,-96.238246
23514,75476,33.708311,-96.240654
23515,75477,33.529909,-95.738073
23516,75478,33.176532,-95.358602
23517,75479,33.618238,-96.333077
23518,75480,33.024585,-95.197134
23519,75481,33.320015,-95.373479
23520,75482,33.167979,-95.608219
23521,75486,33.745236,-95.744327
23522,75487,33.334851,-95.1615
23523,75488,33.778767,-95.996778
23524,75489,33.519251,-96.484322
23525,75490,33.438031,-96.30828
23526,75491,33.486324,-96.39593
23527,75492,33.584371,-95.993541
23528,75493,33.146015,-95.107952
23529,75494,32.917192,-95.25986
23530,75495,33.439195,-96.546841
23531,75496,33.349615,-96.057939
23532,75497,32.924728,-95.568154
23533,75501,33.371831,-94.139813
23534,75503,33.511784,-94.133888
23535,75550,33.498221,-94.890845
23536,75551,33.119332,-94.220491
23537,75554,33.553515,-94.780261
23538,75555,32.9392,-94.142287
23539,75556,33.154789,-94.062407
23540,75558,33.241961,-94.857848
23541,75559,33.503694,-94.627358
23542,75560,33.185033,-94.36393
23543,75561,33.516756,-94.281559
23544,75562,32.925399,-94.248447
23545,75563,33.002696,-94.383454
23546,75565,32.926794,-94.071475
23547,75566,33.148176,-94.491749
23548,75567,33.310991,-94.311711
23549,75568,33.193211,-94.587279
23550,75569,33.441822,-94.128587
23551,75570,33.459236,-94.438723
23552,75571,33.207019,-94.77363
23553,75572,33.225893,-94.127695
23554,75573,33.348136,-94.229045
23555,75574,33.325004,-94.550659
23556,75601,32.50856,-94.724049
23557,75602,32.449598,-94.666048
23558,75603,32.40305,-94.711174
23559,75604,32.509164,-94.824416
23560,75605,32.582243,-94.725529
23561,75630,32.867555,-94.549488
23562,75631,32.249318,-94.45322
23563,75633,32.138496,-94.274156
23564,75638,33.020475,-94.729699
23565,75639,32.293824,-94.169679
23566,75640,32.708417,-94.683181
23567,75641,32.378409,-94.575786
23568,75642,32.371536,-94.176599
23569,75643,32.019371,-94.361907
23570,75644,32.791213,-94.999846
23571,75645,32.688692,-94.871843
23572,75647,32.514634,-94.953287
23573,75650,32.513277,-94.548846
23574,75651,32.664407,-94.538189
23575,75652,32.239409,-94.728328
23576,75654,32.077773,-94.83013
23577,75656,33.011304,-94.572161
23578,75657,32.794973,-94.310306
23579,75661,32.631317,-94.171261
23580,75662,32.384458,-94.870169
23581,75667,31.988175,-94.844274
23582,75668,32.907075,-94.678637
23583,75669,32.038799,-94.57588
23584,75670,32.569858,-94.418658
23585,75672,32.468303,-94.299079
23586,75681,31.925449,-94.704029
23587,75682,32.250339,-94.936535
23588,75683,32.826816,-94.737224
23589,75684,32.277021,-94.937156
23590,75686,32.965131,-94.951917
23591,75691,32.311917,-94.551752
23592,75692,32.470839,-94.118039
23593,75693,32.53378,-94.86066
23594,75701,32.321937,-95.302223
23595,75702,32.362434,-95.315262
23596,75703,32.235097,-95.320779
23597,75704,32.413107,-95.443348
23598,75705,32.362631,-95.086688
23599,75706,32.469555,-95.307879
23600,75707,32.301709,-95.177976
23601,75708,32.418412,-95.21307
23602,75709,32.304313,-95.39094
23603,75750,32.26754,-95.077715
23604,75751,32.094348,-95.906047
23605,75752,32.244008,-95.807608
23606,75754,32.427978,-95.661983
23607,75755,32.641695,-95.075624
23608,75756,32.302029,-95.600894
23609,75757,32.110453,-95.348074
23610,75758,32.271436,-95.521442
23611,75759,32.035939,-95.418796
23612,75760,31.796249,-94.85434
23613,75762,32.218319,-95.413426
23614,75763,32.042754,-95.523388
23615,75764,31.895427,-95.14372
23616,75765,32.642043,-95.234859
23617,75766,31.944675,-95.256775
23618,75770,32.158557,-95.643712
23619,75771,32.537897,-95.435716
23620,75773,32.681453,-95.447702
23621,75778,32.300926,-95.709837
23622,75779,31.863226,-95.484612
23623,75780,31.99102,-95.091844
23624,75783,32.816432,-95.424745
23625,75784,31.872135,-94.974153
23626,75785,31.775416,-95.196572
23627,75788,31.825939,-94.925873
23628,75789,32.109512,-95.094194
23629,75790,32.535169,-95.643977
23630,75791,32.221577,-95.220644
23631,75792,32.481968,-95.106672
23632,75801,31.734462,-95.531204
23633,75803,31.881777,-95.679494
23634,75831,31.473667,-96.009365
23635,75832,31.932016,-95.980741
23636,75833,31.268635,-95.843907
23637,75835,31.284891,-95.490625
23638,75838,31.4789,-96.229757
23639,75839,31.606693,-95.58334
23640,75840,31.782559,-96.093621
23641,75844,31.513801,-95.437616
23642,75845,31.087456,-95.076849
23643,75846,31.328853,-96.152369
23644,75847,31.356209,-95.152898
23645,75848,31.76524,-96.329922
23646,75849,31.417411,-95.481647
23647,75850,31.135677,-95.935045
23648,75851,31.092367,-95.499937
23649,75852,30.959521,-95.715509
23650,75853,31.946873,-95.814467
23651,75855,31.557331,-95.863641
23652,75856,31.188898,-95.255739
23653,75858,31.390774,-95.126654
23654,75859,31.893076,-96.236904
23655,75860,31.61135,-96.238051
23656,75861,31.851579,-95.888459
23657,75862,30.964728,-95.325895
23658,75901,31.301675,-94.641408
23659,75904,31.340748,-94.82623
23660,75925,31.614855,-95.062493
23661,75926,31.248085,-94.969099
23662,75928,30.671395,-93.71134
23663,75929,31.245162,-94.175514
23664,75930,31.318961,-94.032164
23665,75931,31.113664,-94.021385
23666,75932,31.056147,-93.615655
23667,75933,30.553812,-93.812696
23668,75934,30.894878,-94.759082
23669,75935,31.732513,-94.19129
23670,75936,30.952076,-94.579622
23671,75937,31.465322,-94.367317
23672,75938,30.940517,-94.35364
23673,75939,31.013779,-94.79742
23674,75941,31.187072,-94.758803
23675,75942,30.815166,-94.430587
23676,75943,31.627694,-94.910971
23677,75944,31.354095,-94.38768
23678,75946,31.81932,-94.520617
23679,75948,31.307588,-93.784102
23680,75949,31.229843,-94.509183
23681,75951,30.934425,-94.059578
23682,75954,31.904341,-94.048094
23683,75956,30.676367,-93.98312
23684,75959,31.512307,-93.861732
23685,75960,30.912856,-94.865672
23686,75961,31.558362,-94.504771
23687,75962,31.619873,-94.64708
23688,75964,31.631742,-94.740721
23689,75965,31.723324,-94.628592
23690,75966,30.827969,-93.714446
23691,75968,31.252156,-93.954016
23692,75969,31.445713,-94.887599
23693,75972,31.483597,-94.131501
23694,75973,31.712048,-93.942239
23695,75974,31.958364,-94.239838
23696,75975,31.897138,-94.413785
23697,75976,31.527552,-94.92527
23698,75977,31.065029,-93.786624
23699,75978,31.509051,-94.527216
23700,75979,30.748559,-94.38912
23701,75980,31.138382,-94.375214
23702,76001,32.635563,-97.148829
23703,76002,32.621861,-97.093485
23704,76006,32.784931,-97.099915
23705,76008,32.695708,-97.631482
23706,76009,32.414937,-97.200076
23707,76010,32.722819,-97.080286
23708,76011,32.754272,-97.083196
23709,76012,32.75513,-97.139242
23710,76013,32.719328,-97.155028
23711,76014,32.692105,-97.086517
23712,76015,32.692186,-97.133304
23713,76016,32.689222,-97.18913
23714,76017,32.662513,-97.164024
23715,76018,32.66459,-97.096476
23716,76020,32.900196,-97.561179
23717,76021,32.852971,-97.130443
23718,76022,32.830657,-97.145158
23719,76023,33.041942,-97.597083
23720,76028,32.532677,-97.306547
23721,76031,32.346162,-97.328078
23722,76033,32.275189,-97.511185
23723,76034,32.891787,-97.149641
23724,76035,32.562049,-97.631487
23725,76036,32.581023,-97.419617
23726,76039,32.860285,-97.086028
23727,76040,32.814107,-97.091323
23728,76041,32.237671,-96.842047
23729,76043,32.208483,-97.795247
23730,76044,32.425936,-97.539874
23731,76048,32.421697,-97.811051
23732,76049,32.460255,-97.706784
23733,76050,32.280895,-97.160931
23734,76051,32.925765,-97.071545
23735,76052,32.986137,-97.374691
23736,76053,32.8172,-97.180586
23737,76054,32.85941,-97.178636
23738,76055,32.162541,-97.15481
23739,76058,32.474087,-97.422013
23740,76059,32.392588,-97.32754
23741,76060,32.639649,-97.217476
23742,76061,32.503973,-97.188374
23743,76063,32.57074,-97.144837
23744,76064,32.302367,-97.037219
23745,76065,32.46941,-96.990665
23746,76066,32.704456,-97.993148
23747,76067,32.799602,-98.126806
23748,76070,32.266142,-97.655142
23749,76071,33.00087,-97.444484
23750,76073,33.098727,-97.723422
23751,76077,32.278261,-97.691539
23752,76078,33.093365,-97.462793
23753,76082,32.970044,-97.733748
23754,76084,32.426322,-97.090328
23755,76085,32.861345,-97.692173
23756,76086,32.754964,-97.791085
23757,76087,32.682609,-97.782556
23758,76088,32.85131,-97.901635
23759,76092,32.959875,-97.148437
23760,76093,32.210496,-97.392571
23761,76102,32.759104,-97.329756
23762,76103,32.748947,-97.272638
23763,76104,32.728688,-97.317801
23764,76105,32.724047,-97.269432
23765,76106,32.816684,-97.359633
23766,76107,32.742058,-97.38173
23767,76108,32.787541,-97.52379
23768,76109,32.70065,-97.386965
23769,76110,32.707831,-97.338265
23770,76111,32.778499,-97.300112
23771,76112,32.747426,-97.217658
23772,76114,32.774494,-97.402276
23773,76115,32.6785,-97.330511
23774,76116,32.720723,-97.447033
23775,76117,32.803436,-97.267376
23776,76118,32.800434,-97.192762
23777,76119,32.691147,-97.262625
23778,76120,32.775915,-97.180963
23779,76123,32.619311,-97.393958
23780,76126,32.63587,-97.503481
23781,76127,32.775409,-97.435599
23782,76129,32.708639,-97.363495
23783,76131,32.881807,-97.345956
23784,76132,32.667539,-97.416806
23785,76133,32.652918,-97.379538
23786,76134,32.639179,-97.33535
23787,76135,32.836325,-97.469908
23788,76137,32.859685,-97.291523
23789,76140,32.619927,-97.278066
23790,76148,32.868421,-97.252132
23791,76155,32.823993,-97.048687
23792,76164,32.7811,-97.354585
23793,76177,32.975361,-97.310486
23794,76179,32.913522,-97.433835
23795,76180,32.840011,-97.225295
23796,76182,32.886201,-97.207731
23797,76201,33.220974,-97.146038
23798,76205,33.192632,-97.129266
23799,76207,33.22785,-97.181823
23800,76208,33.20863,-97.055409
23801,76209,33.231552,-97.109871
23802,76210,33.149467,-97.096016
23803,76225,33.374041,-97.667809
23804,76226,33.114714,-97.173909
23805,76227,33.273603,-96.990042
23806,76228,33.61791,-98.062664
23807,76230,33.520572,-97.95612
23808,76233,33.537706,-96.906575
23809,76234,33.276319,-97.514178
23810,76238,33.479016,-97.351845
23811,76239,33.503014,-97.529509
23812,76240,33.661602,-97.176369
23813,76244,32.928037,-97.283914
23814,76245,33.830932,-96.839764
23815,76247,33.099993,-97.340499
23816,76248,32.924005,-97.225146
23817,76249,33.278823,-97.30231
23818,76250,33.630166,-97.235756
23819,76251,33.631922,-97.688998
23820,76252,33.682081,-97.382855
23821,76253,33.615855,-97.310834
23822,76255,33.82471,-97.739095
23823,76258,33.371113,-96.932411
23824,76259,33.198704,-97.311628
23825,76261,33.793074,-97.963802
23826,76262,33.009335,-97.22672
23827,76263,33.463256,-97.464706
23828,76264,33.737974,-96.839543
23829,76265,33.756731,-97.538116
23830,76266,33.372878,-97.213247
23831,76268,33.627623,-96.767396
23832,76270,33.455656,-97.752881
23833,76271,33.464637,-96.892763
23834,76272,33.455973,-97.127134
23835,76273,33.743893,-96.936121
23836,76301,33.905559,-98.479935
23837,76302,33.864528,-98.491011
23838,76305,34.006193,-98.387687
23839,76306,33.944942,-98.523592
23840,76308,33.852942,-98.54073
23841,76309,33.894923,-98.543742
23842,76310,33.799085,-98.50984
23843,76311,33.969544,-98.509023
23844,76351,33.558025,-98.695427
23845,76354,34.103277,-98.622462
23846,76357,34.081265,-98.183817
23847,76360,33.963477,-98.961142
23848,76363,33.475952,-99.551825
23849,76364,34.031967,-98.995374
23850,76365,33.75849,-98.202251
23851,76366,33.723849,-98.783672
23852,76367,33.9733,-98.721094
23853,76370,33.527396,-98.884782
23854,76371,33.484962,-99.642707
23855,76372,33.250203,-98.925556
23856,76373,34.131688,-99.106624
23857,76374,33.358656,-98.740056
23858,76377,34.008318,-98.258589
23859,76379,33.668239,-98.489118
23860,76380,33.621147,-99.243768
23861,76384,34.160345,-99.343426
23862,76388,33.322836,-99.642126
23863,76389,33.513047,-98.457317
23864,76401,32.282235,-98.196717
23865,76402,32.216328,-98.217166
23866,76424,32.801213,-98.88698
23867,76426,33.166041,-97.845101
23868,76427,33.158189,-98.377664
23869,76429,32.759373,-98.666449
23870,76430,32.790131,-99.24184
23871,76431,33.315883,-97.857678
23872,76432,31.842565,-98.805134
23873,76433,32.315739,-98.022849
23874,76435,32.242637,-98.85714
23875,76436,31.863402,-98.228103
23876,76437,32.403542,-99.038804
23877,76442,31.890896,-98.613096
23878,76443,32.13383,-99.213349
23879,76444,32.12348,-98.577273
23880,76445,32.302818,-98.552383
23881,76446,32.075301,-98.34862
23882,76448,32.398455,-98.797824
23883,76449,32.905155,-98.324359
23884,76450,33.057759,-98.622222
23885,76452,31.747542,-98.364392
23886,76453,32.584194,-98.335694
23887,76454,32.21185,-98.735794
23888,76455,31.813332,-98.384478
23889,76457,31.944662,-98.027972
23890,76458,33.219589,-98.188154
23891,76459,33.276426,-98.382374
23892,76460,33.306457,-98.500273
23893,76462,32.527015,-98.008849
23894,76463,32.455408,-98.418168
23895,76464,32.556004,-99.164736
23896,76466,32.433309,-98.73742
23897,76469,32.340927,-99.198503
23898,76470,32.495875,-98.66402
23899,76471,32.116953,-98.98514
23900,76472,32.600503,-98.17276
23901,76474,31.976523,-98.793857
23902,76475,32.676032,-98.48307
23903,76476,32.362649,-97.924354
23904,76481,32.99042,-98.74549
23905,76483,33.195202,-99.268024
23906,76484,32.764096,-98.276879
23907,76486,33.014639,-98.05319
23908,76487,32.972482,-97.904879
23909,76490,32.945471,-98.018901
23910,76491,33.036872,-99.048807
23911,76501,31.075303,-97.252433
23912,76502,31.103931,-97.41202
23913,76504,31.137886,-97.373653
23914,76508,31.077568,-97.364064
23915,76511,30.801782,-97.424411
23916,76513,31.051688,-97.499909
23917,76518,30.852653,-97.148898
23918,76519,31.020832,-97.12069
23919,76520,30.891129,-96.907601
23920,76522,31.219045,-97.968224
23921,76523,30.789254,-97.291628
23922,76524,31.268644,-97.202495
23923,76525,31.499723,-98.13064
23924,76527,30.841795,-97.809699
23925,76528,31.417316,-97.755931
23926,76530,30.710857,-97.413885
23927,76531,31.686814,-98.187029
23928,76534,30.884328,-97.378812
23929,76537,30.817401,-97.6029
23930,76538,31.628871,-97.922097
23931,76539,31.094009,-98.027339
23932,76541,31.112884,-97.729602
23933,76542,31.011816,-97.74188
23934,76543,31.149208,-97.633196
23935,76544,31.143642,-97.761047
23936,76548,31.050856,-97.644625
23937,76549,31.017077,-97.833092
23938,76550,31.102393,-98.259362
23939,76554,30.967958,-97.376916
23940,76556,30.700385,-96.83055
23941,76557,31.285086,-97.390061
23942,76559,31.075955,-97.604369
23943,76561,31.409518,-97.531134
23944,76565,31.644769,-98.350878
23945,76566,31.55244,-98.048509
23946,76567,30.649554,-97.006117
23947,76569,30.940183,-97.227023
23948,76570,31.082267,-96.953514
23949,76571,30.925736,-97.59865
23950,76573,30.818633,-97.502485
23951,76574,30.579327,-97.388622
23952,76577,30.627232,-97.17025
23953,76578,30.535409,-97.23717
23954,76579,31.195905,-97.265253
23955,76596,31.476843,-97.728445
23956,76597,31.486416,-97.706884
23957,76598,31.47532,-97.735455
23958,76599,31.467983,-97.735272
23959,76621,31.881728,-97.08541
23960,76622,31.816191,-97.243292
23961,76623,32.211123,-96.752827
23962,76624,31.661047,-96.955129
23963,76626,32.122997,-96.723082
23964,76627,32.108512,-97.395815
23965,76628,32.030464,-96.94885
23966,76629,31.14975,-96.651785
23967,76630,31.340818,-97.211155
23968,76631,31.975524,-96.977168
23969,76632,31.303293,-97.060163
23970,76633,31.695095,-97.328822
23971,76634,31.817062,-97.546568
23972,76635,31.71629,-96.661428
23973,76636,32.170752,-97.291476
23974,76637,31.769003,-97.804426
23975,76638,31.549983,-97.442651
23976,76639,31.866953,-96.655804
23977,76640,31.696619,-97.073707
23978,76641,32.038687,-96.807932
23979,76642,31.503056,-96.520013
23980,76643,31.453501,-97.195339
23981,76645,32.022461,-97.133361
23982,76648,31.8486,-96.807359
23983,76649,32.001589,-97.882698
23984,76650,31.980079,-96.863626
23985,76651,32.17771,-96.851184
23986,76652,32.117538,-97.575601
23987,76653,31.299588,-96.608952
23988,76654,31.733766,-97.009725
23989,76655,31.401145,-97.183101
23990,76656,31.185096,-97.043667
23991,76657,31.446184,-97.380488
23992,76660,31.924604,-96.904503
23993,76661,31.318386,-96.846019
23994,76664,31.560686,-96.802657
23995,76665,31.916215,-97.710123
23996,76666,32.043976,-96.91458
23997,76667,31.651982,-96.468387
23998,76670,32.136018,-96.988963
23999,76671,31.988449,-97.531227
24000,76673,31.751025,-96.891756
24001,76676,31.863748,-96.951488
24002,76678,31.661096,-96.760043
24003,76679,31.927546,-96.579359
24004,76680,31.202131,-96.814363
24005,76681,31.893446,-96.433731
24006,76682,31.453378,-96.913619
24007,76685,31.353546,-97.01374
24008,76686,31.767574,-96.559327
24009,76687,31.372916,-96.495028
24010,76689,31.662159,-97.506079
24011,76690,32.083642,-97.736491
24012,76691,31.769854,-97.098169
24013,76692,31.959701,-97.330421
24014,76693,31.787657,-96.395087
24015,76701,31.552011,-97.1382
24016,76704,31.574722,-97.127134
24017,76705,31.620914,-97.098526
24018,76706,31.475671,-97.083854
24019,76707,31.553876,-97.159082
24020,76708,31.627123,-97.215893
24021,76710,31.539723,-97.195009
24022,76711,31.513756,-97.152983
24023,76712,31.526544,-97.261231
24024,76798,31.548378,-97.119061
24025,76801,31.748303,-99.032891
24026,76802,31.743506,-98.911447
24027,76820,30.766987,-99.050013
24028,76821,31.738576,-99.934162
24029,76823,31.706204,-99.151374
24030,76824,30.936768,-98.467066
24031,76825,31.105959,-99.394226
24032,76827,31.517913,-99.135467
24033,76828,32.006167,-99.292204
24034,76831,30.653746,-98.918266
24035,76832,30.985777,-98.735535
24036,76834,31.881335,-99.481164
24037,76836,31.443363,-99.549127
24038,76837,31.222792,-99.896165
24039,76841,30.898116,-100.10845
24040,76842,30.93982,-99.079893
24041,76844,31.432854,-98.52307
24042,76845,31.538066,-99.488185
24043,76848,30.843122,-99.570053
24044,76849,30.472352,-99.821506
24045,76852,31.357441,-99.457184
24046,76853,31.272122,-98.365338
24047,76854,30.694786,-99.581344
24048,76856,30.691484,-99.273312
24049,76857,31.931233,-98.927404
24050,76858,31.176951,-99.616412
24051,76859,30.884365,-99.85399
24052,76861,31.592014,-100.192581
24053,76862,31.411505,-99.682323
24054,76864,31.553975,-98.731107
24055,76865,31.858516,-100.165338
24056,76866,31.460967,-99.933766
24057,76869,30.910963,-98.994062
24058,76870,31.627357,-98.546717
24059,76871,31.289123,-98.995473
24060,76872,31.331919,-99.165902
24061,76873,31.515316,-99.380601
24062,76874,30.45867,-100.06915
24063,76875,31.602931,-99.999545
24064,76877,31.157097,-98.763988
24065,76878,31.649138,-99.295378
24066,76882,31.816904,-99.702274
24067,76884,31.736902,-99.567791
24068,76885,30.858957,-98.861313
24069,76887,31.011897,-99.159484
24070,76888,31.609899,-99.64049
24071,76890,31.686677,-98.776277
24072,76901,31.610896,-100.553311
24073,76903,31.484819,-100.43787
24074,76904,31.271515,-100.400625
24075,76905,31.509724,-100.322077
24076,76908,31.432075,-100.402169
24077,76930,31.272551,-101.172783
24078,76932,31.268726,-101.542078
24079,76933,31.856368,-100.288351
24080,76934,31.603063,-100.668988
24081,76935,31.083442,-100.423683
24082,76936,30.883194,-100.595683
24083,76937,31.388546,-100.151449
24084,76939,31.268843,-100.563525
24085,76940,31.439035,-100.142932
24086,76941,31.272382,-100.889468
24087,76943,30.534314,-101.306407
24088,76945,31.885049,-100.610567
24089,76949,32.04114,-100.69458
24090,76950,30.441414,-100.56062
24091,76951,31.802748,-101.055625
24092,76953,31.723768,-100.331902
24093,76955,31.289523,-100.15267
24094,76957,31.372148,-100.30516
24095,76958,31.595106,-100.799358
24096,77002,29.756845,-95.365652
24097,77003,29.749778,-95.345885
24098,77004,29.724893,-95.363752
24099,77005,29.718435,-95.423555
24100,77006,29.74097,-95.391301
24101,77007,29.771545,-95.411083
24102,77008,29.798249,-95.416933
24103,77009,29.795344,-95.36759
24104,77010,29.753624,-95.35981
24105,77011,29.743217,-95.30911
24106,77012,29.718525,-95.274137
24107,77013,29.795268,-95.233977
24108,77014,29.981209,-95.463971
24109,77015,29.76393,-95.173121
24110,77016,29.862532,-95.29998
24111,77017,29.689824,-95.252393
24112,77018,29.826448,-95.426267
24113,77019,29.75415,-95.409498
24114,77020,29.773179,-95.314327
24115,77021,29.69843,-95.3569
24116,77022,29.83159,-95.379554
24117,77023,29.721825,-95.318275
24118,77024,29.772179,-95.514203
24119,77025,29.685706,-95.434764
24120,77026,29.800187,-95.328888
24121,77027,29.740079,-95.446409
24122,77028,29.827869,-95.287485
24123,77029,29.759665,-95.256251
24124,77030,29.706787,-95.401748
24125,77031,29.652205,-95.54623
24126,77032,29.987805,-95.353412
24127,77033,29.66688,-95.335133
24128,77034,29.61951,-95.191644
24129,77035,29.655503,-95.471663
24130,77036,29.701847,-95.534537
24131,77037,29.89036,-95.392527
24132,77038,29.918595,-95.441194
24133,77039,29.911171,-95.341182
24134,77040,29.874575,-95.527099
24135,77041,29.8586,-95.580768
24136,77042,29.741325,-95.560254
24137,77043,29.81093,-95.584639
24138,77044,29.906616,-95.180608
24139,77045,29.635793,-95.432889
24140,77046,29.733777,-95.433346
24141,77047,29.61065,-95.386863
24142,77048,29.618714,-95.324221
24143,77049,29.832928,-95.14904
24144,77050,29.902887,-95.269296
24145,77051,29.656113,-95.378696
24146,77053,29.583542,-95.460693
24147,77054,29.68025,-95.404913
24148,77055,29.796871,-95.49165
24149,77056,29.748202,-95.468948
24150,77057,29.744081,-95.487974
24151,77058,29.561579,-95.099626
24152,77059,29.613602,-95.11937
24153,77060,29.935512,-95.397624
24154,77061,29.647023,-95.276656
24155,77062,29.573552,-95.130613
24156,77063,29.736295,-95.523292
24157,77064,29.918045,-95.535685
24158,77065,29.926473,-95.60379
24159,77066,29.957234,-95.503258
24160,77067,29.952629,-95.446609
24161,77068,30.007063,-95.488362
24162,77069,29.988455,-95.5312
24163,77070,29.979648,-95.572877
24164,77071,29.651728,-95.519919
24165,77072,29.699688,-95.584817
24166,77073,29.999166,-95.400119
24167,77074,29.687947,-95.515725
24168,77075,29.62042,-95.268939
24169,77076,29.860021,-95.382184
24170,77077,29.750233,-95.615383
24171,77078,29.852397,-95.2541
24172,77079,29.776093,-95.603037
24173,77080,29.815894,-95.522885
24174,77081,29.712099,-95.480935
24175,77082,29.72449,-95.640002
24176,77083,29.694395,-95.649569
24177,77084,29.827486,-95.65992
24178,77085,29.620509,-95.485333
24179,77086,29.919035,-95.491607
24180,77087,29.686519,-95.303917
24181,77088,29.881487,-95.452619
24182,77089,29.586959,-95.225601
24183,77090,30.00824,-95.438996
24184,77091,29.853067,-95.435966
24185,77092,29.830024,-95.474409
24186,77093,29.8634,-95.341409
24187,77094,29.769285,-95.681292
24188,77095,29.909513,-95.651476
24189,77096,29.675339,-95.479372
24190,77098,29.734813,-95.416098
24191,77099,29.670869,-95.58599
24192,77201,29.766003,-95.364364
24193,77301,30.307375,-95.438548
24194,77302,30.222077,-95.338869
24195,77303,30.377952,-95.37714
24196,77304,30.32776,-95.516045
